Price,Model,km_driven,Fuel,Owner,Year,Company
1201000,MG HECTORSMART 1.5,8849,Petrol,1,2019,MG
882000,Mahindra XUV500W5,56279,Diesel,1,2019,Mahindra
520000,Hyundai CretaSX PLUS,103594,Petrol,3,2015,Hyundai
465000,Nissan MAGNITEXL,47531,Petrol,1,2021,Nissan
902999,Tata NEXONXZ PLUS,25175,Petrol,1,2023,Tata
788000,Hyundai VENUESX 1.0,39522,Petrol,1,2021,Hyundai
664000,Nissan MAGNITEXV PREMIUM,28971,Petrol,1,2022,Nissan
842000,KIA SONETHTX 1.0,36934,Petrol,1,2022,KIA
607000,Maruti SwiftVXI,35696,Petrol,1,2022,Maruti
643000,Honda WR-V1.2L I-VTEC,40882,Petrol,1,2019,Honda
739000,Mahindra XUV300W8 1.2,40071,Petrol,1,2019,Mahindra
463000,Maruti DzireVXI,66322,Petrol,1,2018,Maruti
760000,Tata NEXONXM SUNROOF,22137,Petrol,1,2022,Tata
369000,Hyundai NEW SANTROSPORTZ,49717,Petrol,1,2019,Hyundai
321000,Renault KwidRXT 0.8,62117,Petrol,1,2020,Renault
876000,Tata NEXONXZA PLUS,20430,Diesel,1,2022,Tata
1303000,Mahindra TharLX P,29244,Petrol,1,2022,Mahindra
640000,Ford EcosportTITANIUM 1.5L,79188,Diesel,1,2019,Ford
596000,Maruti CiazSIGMA 1.5,66352,Petrol,1,2019,Maruti
397000,Datsun Go PlusT(O),30862,Petrol,1,2019,Datsun
715000,Honda City1.5L I-VTEC,39217,Petrol,2,2017,Honda
664000,Maruti BalenoALPHA CVT,16461,Petrol,1,2020,Maruti
654000,Hyundai CretaSX PLUS,85576,CNG,2,2016,Hyundai
418000,Volkswagen PoloCOMFORTLINE 1.0L,96717,Petrol,2,2018,Volkswagen
530000,Honda City1.5L I-VTEC,56424,Petrol,2,2016,Honda
610000,Honda City1.5L I-VTEC,68957,Petrol,1,2016,Honda
509999,Tata TiagoXT (O),12657,Petrol,1,2023,Tata
604000,Volkswagen VentoHIGHLINE PLUS,106608,Petrol,1,2018,Volkswagen
549000,Maruti CiazALPHA AT,90406,CNG,2,2017,Maruti
980000,Tata NEXON EVXZ,46305,Electric,1,2020,Tata
520000,Maruti BalenoDELTA PETROL,48034,CNG,2,2019,Maruti
655000,Tata PUNCHCREATIVE 1.2,21092,Petrol,1,2022,Tata
586000,Tata TiagoXZ PLUS,36264,CNG,1,2022,Tata
493000,Honda City1.5L I-VTEC,39605,Petrol,2,2015,Honda
432000,Maruti CiazVXI+,41406,Petrol,1,2015,Maruti
750000,Tata NEXONXZA PLUS,36638,Petrol,1,2021,Tata
459000,Hyundai Grand i10SPORTZ,56262,Petrol,1,2020,Hyundai
960000,Mahindra XUV500W9,46999,Diesel,1,2019,Mahindra
911999,Mahindra XUV500W7 AT,36879,Diesel,2,2019,Mahindra
280000,Maruti Swift DzireLXI,36580,Petrol,1,2013,Maruti
340000,Hyundai VernaFLUIDIC 1.6,108809,Petrol,1,2013,Hyundai
638000,Mahindra XUV300W4 1.5,22027,Diesel,2,2019,Mahindra
314000,Maruti Swift DzireVXI,49534,Petrol,2,2014,Maruti
474000,Hyundai XcentS 1.2,60152,CNG,1,2018,Hyundai
418000,Maruti SwiftZXI,68433,Petrol,1,2017,Maruti
330000,Maruti AltoVXI,10013,Petrol,2,2021,Maruti
677000,Volkswagen VentoHIGHLINE PLUS,58446,Petrol,1,2019,Volkswagen
620000,Hyundai CretaS 1.6,77280,Petrol,1,2016,Hyundai
710000,Hyundai VENUESX 1.0,43417,Petrol,2,2020,Hyundai
973000,Mahindra XUV500W9,42693,Diesel,2,2019,Mahindra
420000,Maruti CiazVXI,56232,Petrol,1,2015,Maruti
212000,Maruti SwiftVXI,29158,Petrol,1,2011,Maruti
610000,Maruti BalenoZETA PETROL,21221,Petrol,1,2019,Maruti
782000,Hyundai VENUESX 1.0,29239,Petrol,2,2021,Hyundai
507000,Honda City1.5L I-VTEC,91452,Petrol,2,2016,Honda
419000,Maruti BalenoZETA PETROL,33940,Petrol,2,2017,Maruti
495000,Maruti BalenoDELTA PETROL,61053,Petrol,1,2020,Maruti
387000,Honda Jazz1.2L I-VTEC,95825,Petrol,2,2017,Honda
874000,Tata NEXONXZ PLUS,26618,Petrol,1,2022,Tata
587000,Maruti BalenoZETA PETROL,59613,Petrol,2,2020,Maruti
496000,Renault TRIBERRXL MT,21089,Petrol,1,2022,Renault
294000,Honda Amaze1.2L I-VTEC,96562,Petrol,1,2015,Honda
423000,Maruti New Wagon-RVXI,41307,Petrol,2,2020,Maruti
636000,Honda City1.5L I-VTEC,30591,Petrol,1,2016,Honda
557000,Tata TIGORXZ PLUS,17472,Petrol,1,2020,Tata
650000,Tata TIGORXZ PLUS,39283,CNG,1,2022,Tata
743000,Hyundai CretaSX PLUS,76147,Petrol,2,2017,Hyundai
597000,Nissan MAGNITEXL,15128,Petrol,1,2022,Nissan
1303000,Hyundai CretaSX (O),57541,Petrol,1,2020,Hyundai
651000,Tata NEXONXM PETROL,30785,Petrol,2,2022,Tata
566000,Maruti BalenoDELTA PETROL,28614,Petrol,1,2021,Maruti
417000,Maruti SwiftVXI ABS,40954,Petrol,1,2016,Maruti
396000,Maruti BalenoDELTA PETROL,84154,Petrol,1,2017,Maruti
202000,Hyundai i20MAGNA (O),43807,Petrol,1,2011,Hyundai
600000,Maruti CiazALPHA 1.5,76462,Petrol,2,2018,Maruti
788000,Hyundai CretaSX PLUS,86490,Petrol,1,2018,Hyundai
288000,Hyundai XcentSX 1.2,60242,Petrol,2,2014,Hyundai
630000,Maruti BalenoZETA PETROL,30290,Petrol,1,2020,Maruti
1038000,Mahindra XUV300W8 (O),13377,Petrol,1,2022,Mahindra
320000,Renault KwidRXT 1.0,34562,Petrol,1,2019,Renault
300000,Honda Amaze1.2L I-VTEC,76328,Petrol,1,2014,Honda
816000,Tata NEXONXZ PLUS,42618,Petrol,1,2022,Tata
710000,Maruti CiazALPHA 1.5,28080,Petrol,1,2019,Maruti
248000,Honda BrioVX MT,79131,Petrol,2,2013,Honda
559000,Renault TRIBERRXZ AMT,13550,Petrol,1,2020,Renault
160000,Maruti RitzLXI,41615,Petrol,1,2011,Maruti
470000,Maruti BalenoZETA CVT,33615,Petrol,1,2017,Maruti
479000,Maruti BalenoSIGMA PETROL,34769,Petrol,1,2020,Maruti
538000,Maruti CiazZETA 1.4,91712,Petrol,1,2017,Maruti
333000,Hyundai Grand i10ASTA,80208,Petrol,2,2015,Hyundai
814000,Tata NEXONXZ PLUS,29284,Petrol,1,2021,Tata
409999,Maruti New Wagon-RLXI,64335,Petrol,1,2020,Maruti
451000,Honda City1.5L I-VTEC,61228,Petrol,1,2015,Honda
542000,Maruti BalenoZETA PETROL,51941,Petrol,2,2020,Maruti
555000,Maruti BalenoDELTA PETROL,28355,Petrol,1,2021,Maruti
600000,Maruti BalenoDELTA PETROL,31037,Petrol,1,2021,Maruti
909000,Mahindra XUV300W8(O) 1.2,12532,Petrol,1,2021,Mahindra
567000,Maruti CiazALPHA DIESEL,92522,Diesel,3,2019,Maruti
408000,Maruti CiazVXI+,45650,Petrol,1,2015,Maruti
551000,Tata ALTROZXM PLUS,49461,Petrol,1,2021,Tata
665000,Honda Amaze1.2L I-VTEC,10819,Petrol,1,2022,Honda
528000,Renault TRIBERRXL MT,36809,Petrol,2,2022,Renault
598000,Tata TiagoXZ PLUS,30590,CNG,1,2022,Tata
985000,Tata NEXONXZA PLUS,34559,Diesel,1,2022,Tata
204000,Maruti Alto K10LXI,20382,Petrol,1,2013,Maruti
438999,Honda Jazz1.2L I-VTEC,45060,Petrol,1,2018,Honda
229999,Maruti Wagon R,58160,Petrol,2,2014,Maruti
300000,Datsun Redi GoT(O),40219,Petrol,1,2020,Datsun
200999,Toyota EtiosVX,71433,Petrol,1,2011,Toyota
191000,Datsun Redi GoT,66052,Petrol,1,2018,Datsun
281000,Hyundai Grand i10ASTA,52028,Petrol,1,2013,Hyundai
819999,Honda City1.5L I-VTEC,30035,Petrol,1,2021,Honda
199000,Hyundai i10ERA 1.1,44757,Petrol,2,2013,Hyundai
472000,Honda City1.5L I-VTEC,78067,CNG,1,2015,Honda
455000,Maruti BalenoDELTA PETROL,90764,Petrol,1,2019,Maruti
620000,Hyundai AURASX 1.2,50226,Petrol,1,2021,Hyundai
375000,Maruti Alto K10LXI,25827,Petrol,1,2022,Maruti
1063000,Tata NEXON EVXZ,56998,Electric,1,2022,Tata
955000,Mahindra BOLERO NEON,26702,Diesel,1,2022,Mahindra
290000,Volkswagen VentoHIGHLINE 1.6,84005,Petrol,1,2013,Volkswagen
285000,Renault DusterRXL PETROL,84381,Petrol,2,2013,Renault
1140000,Honda City1.5L I-VTEC,28475,Petrol,1,2021,Honda
423000,Maruti New Wagon-RVXI,30194,Petrol,1,2019,Maruti
618000,Hyundai CretaS 1.6,70439,Petrol,1,2016,Hyundai
697000,Hyundai AURAS 1.2,17814,CNG,1,2022,Hyundai
588000,Tata NEXONXT PLUS,48758,Petrol,1,2019,Tata
670000,Tata ALTROZXZA,34569,Petrol,1,2022,Tata
221000,Datsun Redi GoA,45699,Petrol,1,2018,Datsun
575000,Hyundai Elite i20SPORTZ,32256,Petrol,1,2019,Hyundai
565000,Honda WR-V1.2L I-VTEC,88815,Petrol,2,2019,Honda
297000,Hyundai Grand i10SPORTZ,49790,Petrol,1,2014,Hyundai
276000,Honda BrioS MT,58278,Petrol,1,2014,Honda
1249000,MG HECTOR PLUSSHARP,23075,Petrol,1,2020,MG
729000,Hyundai CretaSX PLUS,79338,Petrol,1,2016,Hyundai
555000,Honda City1.5L I-VTEC,39070,Petrol,2,2017,Honda
550000,Hyundai Elite i20ASTA,23877,Petrol,1,2018,Hyundai
1442000,KIA SELTOSGTX PLUS,39906,Diesel,1,2022,KIA
320000,Renault KwidRXT 1.0,30382,Petrol,1,2018,Renault
372000,Maruti IGNISDELTA 1.2,49195,Petrol,2,2018,Maruti
299000,Maruti CelerioVXI AMT,33079,Petrol,1,2014,Maruti
846000,Tata NEXONXZ PLUS,26274,Petrol,1,2021,Tata
329000,Hyundai NEW SANTROERA,44084,Petrol,1,2019,Hyundai
495000,Hyundai Elite i20ASTA,77725,Petrol,2,2018,Hyundai
461000,Honda Amaze1.2L I-VTEC,75708,Petrol,2,2019,Honda
277000,Maruti Alto 800LXI,58461,Petrol,1,2018,Maruti
544000,Hyundai GRAND I10,66264,CNG,1,2021,Hyundai
650000,Hyundai NEW I20SPORTZ,59215,Petrol,1,2022,Hyundai
338000,Hyundai Grand i101.2,65205,Petrol,1,2016,Hyundai
373000,Maruti AltoLXI O,27054,Petrol,1,2023,Maruti
240000,Hyundai i20MAGNA (O),76886,Petrol,1,2013,Hyundai
463999,Maruti BalenoZETA PETROL,44372,Petrol,1,2017,Maruti
430000,Hyundai Elite i20MAGNA,98339,Petrol,1,2018,Hyundai
276000,Datsun Redi GoS,74814,Petrol,1,2019,Datsun
825000,Hyundai VENUESX 1.0,44318,Petrol,1,2022,Hyundai
925000,Hyundai CretaSX AT,78950,Petrol,1,2019,Hyundai
570000,Hyundai GRAND I10,32800,Petrol,1,2021,Hyundai
530000,Hyundai GRAND I10,34654,Petrol,1,2020,Hyundai
715000,Tata TIGORXZ PLUS,9239,CNG,1,2023,Tata
440000,Maruti BalenoZETA PETROL,86999,Petrol,1,2017,Maruti
354000,Maruti SwiftVXI,44297,Petrol,1,2015,Maruti
1036999,KIA SELTOSHTK 1.5,29397,Petrol,1,2022,KIA
499000,Honda Jazz1.2L I-VTEC,56144,Petrol,1,2018,Honda
1149000,Mahindra TharLX P,49382,Petrol,1,2021,Mahindra
580000,Hyundai GRAND I10,24822,Petrol,1,2020,Hyundai
440000,Maruti New Wagon-RLXI,67328,CNG,1,2019,Maruti
620000,Maruti BalenoDELTA PETROL,36651,Petrol,1,2022,Maruti
367000,Maruti Wagon R,69134,CNG,2,2018,Maruti
263000,Maruti Wagon R,81823,CNG,2,2014,Maruti
925000,Mahindra XUV500W11,87985,Diesel,1,2018,Mahindra
599000,Honda Amaze1.2L I-VTEC,22724,Petrol,1,2021,Honda
894999,Hyundai NEW I20,9987,Petrol,1,2024,Hyundai
700000,Hyundai AURAS 1.2,35801,CNG,1,2022,Hyundai
409999,Maruti BalenoDELTA PETROL,76552,Petrol,2,2017,Maruti
247000,Maruti Alto 800LXI,68182,Petrol,2,2018,Maruti
775000,Mahindra XUV300W8 (O),41734,Petrol,1,2019,Mahindra
525000,Hyundai NEW SANTROSPORTZ,11992,CNG,1,2022,Hyundai
810000,Tata NEXONXZ PLUS,73196,Diesel,1,2021,Tata
650000,Tata PUNCHCREATIVE MT,15810,Petrol,1,2022,Tata
344000,Hyundai XcentS 1.2,126094,CNG,1,2017,Hyundai
279000,Maruti Wagon R,11609,Petrol,1,2014,Maruti
693000,Tata TIGORXZ PLUS,32807,CNG,1,2022,Tata
362000,Maruti IGNISDELTA 1.2,77047,Petrol,1,2017,Maruti
375000,Maruti CelerioZXI (O),24995,Petrol,1,2017,Maruti
398000,Hyundai Grand i10SPORTZ,30092,Petrol,1,2018,Hyundai
557000,Honda City1.5L I-VTEC,71188,Petrol,2,2017,Honda
453000,Honda Amaze1.2L I-VTEC,58524,Petrol,2,2019,Honda
273000,Renault KwidRXT 0.8,61786,Petrol,1,2018,Renault
675000,Tata PUNCHACCOMPLISHED MT,12044,Petrol,1,2022,Tata
575000,Hyundai Elite i20ASTA,41126,Petrol,1,2018,Hyundai
985000,Honda City1.5L I-VTEC,23938,Petrol,1,2020,Honda
316000,Hyundai i20SPORTZ 1.2,84009,CNG,2,2014,Hyundai
750000,Hyundai CretaE PLUS,90236,Petrol,1,2019,Hyundai
650000,Tata PUNCHCREATIVE AMT,19019,Petrol,1,2021,Tata
592000,Maruti BalenoSIGMA PETROL,5970,Petrol,1,2023,Maruti
586000,Hyundai GRAND I10,37197,CNG,2,2022,Hyundai
1050000,Mahindra ScorpioS5,28845,Diesel,1,2018,Mahindra
819999,KIA SONETHTK PLUS,77494,Diesel,1,2020,KIA
595000,Tata TiagoXZ PLUS,17447,CNG,1,2022,Tata
476000,Renault TRIBERRXE MT,23863,CNG,1,2021,Renault
373000,Renault KwidRXT 1.0,47723,Petrol,1,2020,Renault
610000,Honda BR-V1.5L I-VTEC,55633,Petrol,1,2017,Honda
459999,Maruti IGNISSIGMA 1.2,12652,Petrol,1,2022,Maruti
449000,Tata TiagoXT LIMITED,38847,CNG,1,2021,Tata
279000,Maruti Wagon R,59335,Petrol,1,2015,Maruti
731000,Ford EcosportTITANIUM +,42997,Petrol,1,2019,Ford
1083000,Tata NEXON EVXM,40804,Electric,1,2023,Tata
610000,Renault TRIBERRXT,17871,Petrol,1,2023,Renault
445000,Volkswagen PoloTRENDLINE 1.0L,29200,Petrol,1,2018,Volkswagen
790000,Mahindra XUV300W6 1.5,48224,Diesel,1,2022,Mahindra
400000,Maruti BalenoDELTA PETROL,69112,Petrol,1,2016,Maruti
364000,Hyundai Elite i20SPORTZ,101728,Petrol,2,2015,Hyundai
525000,Honda WR-V1.2L I-VTEC,50392,Petrol,1,2019,Honda
515000,Nissan MAGNITEXE,28952,Petrol,1,2022,Nissan
519000,Tata TiagoXT PETROL,9531,Petrol,1,2023,Tata
375000,Maruti S PRESSOVXI,31515,Petrol,1,2020,Maruti
1003999,KIA SELTOSHTE 1.5,22206,Diesel,1,2022,KIA
699000,Toyota URBAN CRUISERHIGH,38024,Petrol,1,2021,Toyota
499000,Honda City1.5L I-VTEC,59920,Petrol,1,2016,Honda
432000,Maruti BalenoZETA CVT,89169,Petrol,1,2016,Maruti
475000,Tata NEXONXM PETROL,50101,Petrol,2,2018,Tata
615000,Honda WR-V1.2L I-VTEC,69079,Petrol,1,2019,Honda
490000,Honda Amaze1.2L I-VTEC,60794,Petrol,1,2019,Honda
545000,Honda City1.5L I-VTEC,52759,Petrol,2,2017,Honda
503000,Maruti DzireVXI AMT,72475,Petrol,1,2018,Maruti
559000,Maruti BalenoDELTA PETROL,70731,CNG,1,2019,Maruti
633000,Hyundai Verna1.6 VTVT,67229,Petrol,2,2018,Hyundai
586000,Hyundai VENUES 1.2,29092,Petrol,1,2019,Hyundai
392000,Hyundai Grand i10SPORTZ,50932,Petrol,1,2017,Hyundai
752000,Hyundai VENUESX PLUS,65594,Petrol,1,2019,Hyundai
480999,Hyundai Grand i10SPORTZ,27849,Petrol,2,2020,Hyundai
424000,Maruti BalenoDELTA PETROL,65480,Petrol,1,2016,Maruti
526000,Maruti SwiftZXI PLUS,73844,Petrol,2,2018,Maruti
560000,Tata NEXONXM PETROL,37206,Petrol,1,2019,Tata
725000,Tata ALTROZXZA PLUS,15396,Petrol,1,2022,Tata
396000,Hyundai Elite i20SPORTZ,55045,Petrol,1,2015,Hyundai
394000,Honda Amaze1.2L I-VTEC,45651,Petrol,2,2017,Honda
524000,Hyundai Elite i20MAGNA,40331,Petrol,1,2019,Hyundai
515000,Maruti CelerioVXI CNG,47213,CNG,1,2022,Maruti
198000,Honda BrioS MT,92444,Petrol,2,2013,Honda
608000,Maruti CiazDELTA 1.5,50157,Petrol,1,2019,Maruti
363000,Hyundai Grand i10SPORTZ,47983,Petrol,2,2018,Hyundai
592000,Maruti BalenoSIGMA PETROL,28119,Petrol,1,2023,Maruti
430000,Hyundai Elite i20SPORTZ,23033,Petrol,1,2015,Hyundai
550000,Tata TiagoXZA PLUS,30823,Petrol,1,2021,Tata
470000,Maruti SwiftLXI,33946,Petrol,1,2018,Maruti
352000,Maruti SwiftLXI,17036,Petrol,1,2015,Maruti
282000,Hyundai Grand i10MAGNA,88870,Petrol,1,2014,Hyundai
509999,Honda City1.5L I-VTEC,72205,CNG,2,2016,Honda
556000,Tata TiagoXT CNG,43369,CNG,1,2022,Tata
671000,Toyota GlanzaG CVT,67077,Petrol,1,2021,Toyota
347000,Hyundai XcentS 1.2,58776,Petrol,1,2015,Hyundai
394000,Hyundai Elite i20SPORTZ,62163,Petrol,1,2015,Hyundai
292000,Hyundai Grand i10ASTA,35393,Petrol,1,2013,Hyundai
425000,Maruti BalenoDELTA PETROL,42206,Petrol,1,2017,Maruti
640000,Honda WR-V1.2L I-VTEC,79639,Petrol,1,2019,Honda
522000,Tata NEXONXM PETROL,36153,Petrol,2,2018,Tata
298000,Hyundai Grand i10SPORTZ,99166,Petrol,1,2015,Hyundai
488999,Honda Amaze1.2L I-VTEC,53720,Petrol,1,2020,Honda
290000,Renault KwidRXT 1.0,76291,Petrol,1,2018,Renault
173000,Nissan MicraXL PETROL,86119,Petrol,1,2012,Nissan
1088000,Mahindra XUV300W8 (O),6486,Diesel,1,2023,Mahindra
575000,Hyundai GRAND I10,24649,Petrol,1,2021,Hyundai
422000,Hyundai Elite i20ASTA,87803,Petrol,1,2016,Hyundai
440000,Hyundai Grand i10SPORTZ,43383,Petrol,1,2019,Hyundai
248000,Maruti Wagon R,99973,Petrol,1,2014,Maruti
692000,Hyundai GRAND I10,38040,CNG,1,2022,Hyundai
292000,Hyundai Grand i10SPORTZ,59049,Petrol,1,2014,Hyundai
806000,Hyundai NEW I20ASTA,36442,Petrol,2,2021,Hyundai
497000,Maruti DzireLXI,53474,Petrol,1,2021,Maruti
296000,Honda Amaze1.2L I-VTEC,37876,Petrol,1,2013,Honda
760000,Hyundai Verna1.6 VTVT,81188,Petrol,1,2019,Hyundai
536000,Maruti CiazZXI+ RS,80939,Petrol,1,2016,Maruti
986999,Hyundai CretaSX AT,36324,Petrol,1,2019,Hyundai
385000,Hyundai Grand i10SPORTZ,33640,Petrol,1,2017,Hyundai
380000,Renault KwidRXT 1.0,34814,Petrol,1,2020,Renault
1948999,Toyota Innova Crysta2.7,22117,Petrol,1,2022,Toyota
670000,KIA SONETHTK PLUS,53623,Petrol,1,2020,KIA
459000,Honda Jazz1.2L I-VTEC,41161,Petrol,1,2018,Honda
470000,Maruti BalenoDELTA PETROL,66079,Petrol,1,2019,Maruti
713000,Hyundai VENUESX 1.0,83735,Petrol,1,2019,Hyundai
699000,Tata PUNCHCREATIVE AMT,11831,Petrol,1,2022,Tata
701000,Maruti CiazS 1.5,66012,Petrol,2,2021,Maruti
547000,Maruti SwiftZXI PLUS,30990,Petrol,2,2019,Maruti
799000,KIA SONETHTX 1.0,16557,Petrol,1,2020,KIA
635000,Hyundai VENUES 1.2,60685,Petrol,1,2019,Hyundai
509999,Honda Amaze1.2L I-VTEC,69509,Petrol,1,2019,Honda
670000,Honda Amaze1.2L I-VTEC,33239,Petrol,1,2022,Honda
210000,Hyundai i10ERA 1.1,66799,Petrol,1,2013,Hyundai
676000,Hyundai Verna1.6 VTVT,98535,Petrol,2,2017,Hyundai
791000,Honda City1.5L I-VTEC,37479,Petrol,1,2019,Honda
445000,Maruti IGNISSIGMA 1.2,30390,Petrol,1,2022,Maruti
500000,Maruti IGNISDELTA 1.2,38183,Petrol,1,2023,Maruti
1294000,Mahindra TharLX D,56425,Diesel,1,2022,Mahindra
644000,Ford EcosportTITANIUM 1.5L,51283,Petrol,1,2019,Ford
400000,Hyundai Grand i10MAGNA,40593,Petrol,1,2018,Hyundai
437000,Hyundai Grand i10SPORTZ,29112,Petrol,2,2018,Hyundai
484999,Tata TiagoXZA PLUS,36403,Petrol,1,2019,Tata
494000,Ford FREESTYLETITANIUM 1.2,31967,Petrol,1,2020,Ford
505000,Renault TRIBERRXT,11791,Petrol,1,2021,Renault
323000,Toyota EtiosCROSS 1.2,33841,Petrol,1,2015,Toyota
398000,Hyundai Elite i20SPORTZ,69342,Petrol,1,2015,Hyundai
405000,Maruti S PRESSOVXI,55421,CNG,1,2022,Maruti
562000,Hyundai Grand i10SPORTZ,27311,Petrol,1,2018,Hyundai
488999,Maruti CiazVXI+AT,70322,Petrol,1,2015,Maruti
432000,Maruti CiazVXI+,59289,Petrol,1,2015,Maruti
530000,Maruti SwiftVXI,24336,Petrol,1,2019,Maruti
400000,Honda Jazz1.2L I-VTEC,51496,Petrol,1,2017,Honda
585000,Nissan MAGNITEXV TURBO,43229,Petrol,1,2021,Nissan
560000,Hyundai CretaS 1.6,78090,Petrol,1,2016,Hyundai
1214000,Honda City1.5L I-VTEC,16852,Petrol,1,2022,Honda
792000,Toyota URBAN CRUISERHIGH,44299,Petrol,1,2021,Toyota
405999,Maruti New Wagon-RLXI,49055,CNG,1,2019,Maruti
900000,KIA SELTOSGTX 1.4,86436,Petrol,1,2019,KIA
436000,Hyundai Elite i20SPORTZ,82367,Petrol,1,2016,Hyundai
535000,Hyundai Elite i20MAGNA,44473,Petrol,1,2020,Hyundai
832000,Maruti CiazZETA AT,32018,Petrol,1,2022,Maruti
316000,Maruti SwiftLXI (O),43090,Petrol,2,2015,Maruti
366000,Hyundai Grand i10SPORTZ,57210,Petrol,1,2018,Hyundai
355000,Maruti Wagon R,39051,Petrol,1,2017,Maruti
1284000,Mahindra TharLX PETROL,24012,Petrol,1,2021,Mahindra
1023000,Mahindra ScorpioS3 PLUS,57872,Diesel,1,2021,Mahindra
400000,Renault TRIBERRXT,65484,Petrol,1,2019,Renault
470000,Ford EcosportTITANIUM 1.5L,74309,Petrol,1,2016,Ford
267000,Honda Amaze1.2L I-VTEC,70724,Petrol,1,2013,Honda
594000,Maruti ErtigaVXI,78908,Petrol,2,2017,Maruti
1305000,Honda City1.5L I-VTEC,9998,Petrol,1,2023,Honda
389000,Hyundai Grand i10MAGNA,15489,Petrol,1,2016,Hyundai
350000,Hyundai Grand i10ASTA,27923,Petrol,2,2015,Hyundai
538000,Honda Amaze1.2L I-VTEC,37752,Petrol,1,2018,Honda
384000,Tata TiagoXZ PETROL,82314,Petrol,1,2019,Tata
451000,Hyundai i20 Active1.2,70170,Petrol,1,2016,Hyundai
1489000,Tata SafariXMA,51873,Diesel,1,2022,Tata
597000,Tata NEXONXZ PLUS,40615,Petrol,1,2019,Tata
528000,Maruti CiazALPHA AT,74407,Petrol,1,2017,Maruti
353000,Maruti Eeco5 STR,76547,Petrol,1,2018,Maruti
367000,Hyundai Grand i10SPORTZ,42198,Petrol,1,2016,Hyundai
710000,Maruti CiazSIGMA 1.5,46413,Petrol,1,2022,Maruti
494000,Honda Jazz1.2L I-VTEC,82875,Petrol,1,2019,Honda
470000,Maruti CelerioVXI (O),56181,CNG,1,2020,Maruti
660000,Maruti CiazSIGMA 1.5,25527,Petrol,1,2021,Maruti
725000,Honda City1.5L I-VTEC,34681,Petrol,1,2017,Honda
382000,Hyundai Grand i10SPORTZ,54370,Petrol,2,2017,Hyundai
768000,Hyundai AURASX 1.2,33502,CNG,1,2023,Hyundai
451999,Honda City1.5L I-VTEC,49372,Petrol,1,2014,Honda
570000,Maruti SwiftZXI PLUS,67242,Petrol,2,2019,Maruti
319000,Hyundai Grand i10ASTA,38098,Petrol,2,2015,Hyundai
362000,Tata TiagoXZ PETROL,52109,Petrol,2,2018,Tata
350000,Renault KwidCLIMBER 1.0,49257,Petrol,1,2020,Renault
520000,Honda City1.5L I-VTEC,97330,Petrol,1,2016,Honda
935000,Hyundai VernaSX 1.5,28429,Petrol,1,2020,Hyundai
770000,Honda Amaze1.2L I-VTEC,28759,Petrol,1,2023,Honda
646000,Honda City1.5L I-VTEC,53206,Petrol,1,2016,Honda
433000,Maruti ErtigaVXI,99800,Petrol,2,2014,Maruti
582000,Hyundai Elite i20ASTA,74952,CNG,1,2018,Hyundai
474000,Maruti CelerioVXI,43037,Petrol,1,2022,Maruti
522000,Maruti CiazALPHA 1.4,103805,Petrol,1,2017,Maruti
531000,Maruti CelerioZXI PLUS,23648,Petrol,1,2022,Maruti
715000,Tata NEXONXE PETROL,8500,Petrol,1,2023,Tata
665000,Honda City1.5L I-VTE,89230,Petrol,1,2018,Honda
816000,Tata NEXONXMA SUNROOF,27728,Diesel,1,2022,Tata
655000,Maruti SwiftVXI AMT,26718,Petrol,1,2023,Maruti
437000,Renault TRIBERRXT,40715,Petrol,1,2019,Renault
515000,Renault KwidCLIMBER AMT,3776,Petrol,1,2024,Renault
580000,Maruti CiazDELTA 1.4,33189,Petrol,1,2018,Maruti
533000,Honda Amaze1.2L I-VTEC,77664,Petrol,1,2019,Honda
459999,Maruti BalenoDELTA PETROL,41352,Petrol,1,2018,Maruti
1196000,Mahindra TharLX PETROL,29306,Petrol,1,2021,Mahindra
474000,Hyundai Elite i20MAGNA,73141,Petrol,1,2019,Hyundai
790000,Honda City1.5L I-VTE,60983,Petrol,1,2019,Honda
765000,Hyundai CretaSX PLUS,91256,Petrol,1,2017,Hyundai
275000,Maruti SwiftVXI,81246,Petrol,1,2013,Maruti
550000,Maruti CiazALPHA 1.4,78558,Petrol,1,2017,Maruti
499000,Nissan MAGNITEXE,21821,Petrol,1,2022,Nissan
403000,Maruti SwiftLXI (O),29575,Petrol,1,2017,Maruti
409999,Maruti IGNISZETA 1.2,46784,Petrol,1,2017,Maruti
509000,Maruti CelerioZXI,20552,Petrol,1,2022,Maruti
600000,Hyundai GRAND I10,36346,CNG,1,2021,Hyundai
408000,Maruti BalenoDELTA PETROL,63159,Petrol,1,2017,Maruti
525000,Hyundai Elite i20SPORTZ,70943,Petrol,1,2019,Hyundai
387000,Hyundai XcentS 1.2,89124,Petrol,1,2017,Hyundai
897000,Maruti ErtigaVXI CNG,31563,CNG,1,2021,Maruti
1035000,Mahindra XUV300W8 (O),24157,Petrol,1,2022,Mahindra
520000,Honda Amaze1.2L I-VTEC,80653,CNG,1,2019,Honda
578000,Hyundai Elite i20SPORTZ,88053,Petrol,1,2020,Hyundai
470000,Hyundai Elite i20MAGNA,33611,Petrol,1,2018,Hyundai
336000,Maruti ErtigaLXI,56700,Petrol,1,2012,Maruti
457000,Maruti New Wagon-RLXI,48625,CNG,1,2020,Maruti
